gradient_model,env,seed_0,run_dir_0,condition_0,seed_1,run_dir_1,condition_1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_78.env,970079,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970079,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970179,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970179,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_79.env,970080,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970080,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970180,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970180,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_80.env,970081,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970081,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970181,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970181,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_81.env,970082,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970082,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970182,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970182,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_82.env,970083,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970083,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970183,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970183,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_83.env,970084,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970084,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970184,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970184,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_84.env,970085,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970085,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970185,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970185,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_85.env,970086,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970086,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970186,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970186,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_86.env,970087,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970087,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970187,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970187,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_87.env,970088,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970088,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970188,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970188,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_88.env,970089,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970089,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970189,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970189,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_89.env,970090,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970090,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970190,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970190,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_90.env,970091,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970091,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970191,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970191,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_91.env,970092,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970092,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970192,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970192,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_92.env,970093,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970093,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970193,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970193,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_93.env,970094,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970094,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970194,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970194,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_94.env,970095,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970095,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970195,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970195,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_95.env,970096,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970096,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970196,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970196,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_96.env,970097,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970097,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970197,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970197,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_97.env,970098,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970098,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970198,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970198,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_98.env,970099,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970099,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970199,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970199,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
1,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/gradient/gradient_env_99.env,970100,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970100,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 1,970200,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970200,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 1
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_0.env,970201,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970201,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970301,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970301,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_1.env,970202,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970202,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970302,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970302,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_2.env,970203,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970203,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970303,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970303,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_3.env,970204,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970204,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970304,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970304,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_4.env,970205,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970205,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970305,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970305,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_5.env,970206,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970206,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970306,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970306,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_6.env,970207,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970207,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970307,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970307,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_7.env,970208,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970208,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970308,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970308,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_8.env,970209,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970209,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970309,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970309,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_9.env,970210,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970210,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970310,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970310,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_10.env,970211,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970211,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970311,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970311,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_11.env,970212,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970212,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970312,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970312,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_12.env,970213,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970213,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970313,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970313,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_13.env,970214,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970214,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970314,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970314,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_14.env,970215,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970215,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970315,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970315,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_15.env,970216,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970216,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970316,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970316,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_16.env,970217,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970217,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970317,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970317,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_17.env,970218,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970218,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970318,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970318,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_18.env,970219,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970219,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970319,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970319,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_19.env,970220,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970220,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970320,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970320,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_20.env,970221,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970221,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970321,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970321,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_21.env,970222,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970222,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970322,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970322,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_22.env,970223,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970223,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970323,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970323,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_23.env,970224,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970224,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970324,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970324,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_24.env,970225,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970225,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970325,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970325,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_25.env,970226,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970226,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970326,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970326,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_26.env,970227,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970227,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970327,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970327,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_27.env,970228,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970228,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970328,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970328,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_28.env,970229,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970229,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970329,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970329,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_29.env,970230,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970230,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970330,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970330,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_30.env,970231,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970231,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970331,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970331,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
0,/mnt/home/lalejini/devo_ws/Aagos/hpcc/2020-07-24--competition-evo-arch/environments/nk/nk_env_31.env,970232,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970232,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.003 -GRADIENT_MODEL 0,970332,/mnt/scratch/lalejini/data/aagos/2020-07-24--competition-evo-arch/SEED_970332,-CHANGE_FREQUENCY 0 -BIT_FLIP_PROB 0.1 -GRADIENT_MODEL 0
